status,bed,bath,acre_lot,city,state,zip_code,house_size,price
for_sale,3.0,2.0,0.07,New Castle,Delaware,19720.0,1225.0,199900.0
for_sale,2.0,2.4875072723686458,0.04,Wilmington,Delaware,19801.0,2178.735693653475,599900.0
for_sale,3.0,2.0,0.16,Wilmington,Delaware,19805.0,1900.0,310000.0
for_sale,2.0,1.0,0.32,Wilmington,Delaware,19804.0,950.0,210000.0
for_sale,3.0,2.0,0.06,New Castle,Delaware,19720.0,1325.0,249900.0
for_sale,3.0,2.4875072723686458,0.02,Wilmington,Delaware,19805.0,625.0,45000.0
for_sale,3.0,2.0,0.12,Wilmington,Delaware,19804.0,1475.0,225000.0
for_sale,3.0,1.0,0.15,Wilmington,Delaware,19804.0,2178.735693653475,250000.0
for_sale,4.0,1.0,0.03,Wilmington,Delaware,19805.0,1475.0,74500.0
for_sale,3.0,1.0,0.21,New Castle,Delaware,19720.0,1000.0,214000.0
for_sale,3.0,1.0,0.08,New Castle,Delaware,19720.0,1200.0,215000.0
for_sale,3.0,3.0,0.11,New Castle,Delaware,19720.0,1350.0,230000.0
for_sale,3.0,2.0,0.16,New Castle,Delaware,19720.0,2741.0,305000.0
for_sale,1.0,1.0,32.156833929788604,Wilmington,Delaware,19802.0,925.0,115000.0
for_sale,2.0,2.0,0.05,New Castle,Delaware,19720.0,1275.0,200000.0
for_sale,1.0,1.0,32.156833929788604,Wilmington,Delaware,19801.0,825.0,185000.0
for_sale,3.0,2.0,0.19,Wilmington,Delaware,19808.0,2640.0,309000.0
for_sale,3.0,2.0,0.07,Wilmington,Delaware,19805.0,1150.0,210000.0
for_sale,3.0,2.0,0.06,New Castle,Delaware,19720.0,1250.0,218000.0
for_sale,3.0,1.0,700.02,Elsmere,Delaware,19805.0,2215.0,209900.0
for_sale,3.0,2.0,0.37,Wilmington,Delaware,19808.0,1075.0,300000.0
for_sale,3.0,1.0,0.02,Wilmington,Delaware,19805.0,1250.0,65000.0
for_sale,2.0,1.0,0.04,Wilmington,Delaware,19805.0,875.0,110000.0
for_sale,4.0,2.0,0.11,Wilmington,Delaware,19805.0,1625.0,284900.0
for_sale,2.0,1.0,0.02,Wilmington,Delaware,19801.0,850.0,79999.0
for_sale,2.0,1.0,0.04,Wilmington,Delaware,19805.0,950.0,180000.0
for_sale,3.0,2.0,0.05,Wilmington,Delaware,19804.0,1765.0,205000.0
for_sale,3.0,3.0,0.17,Wilmington,Delaware,19804.0,1643.0,359900.0
for_sale,3.0,2.4875072723686458,0.02,Wilmington,Delaware,19801.0,2178.735693653475,135000.0
for_sale,3.0,2.4875072723686458,0.05,Wilmington,Delaware,19801.0,2178.735693653475,250000.0
for_sale,3.0,2.0,0.12,Wilmington,Delaware,19804.0,1525.0,261000.0
for_sale,3.0,2.0,0.03,Wilmington,Delaware,19805.0,1700.0,124680.0
for_sale,3.0,4.0,0.06,Delaware City,Delaware,19706.0,2150.0,309000.0
for_sale,4.0,3.0,0.03,Delaware City,Delaware,19706.0,1307.0,115000.0
for_sale,2.0,3.0,32.156833929788604,New Castle,Delaware,19720.0,2178.735693653475,120000.0
for_sale,1.0,1.0,32.156833929788604,Wilmington,Delaware,19802.0,2178.735693653475,112500.0
for_sale,4.0,2.0,0.21,Wilmington,Delaware,19804.0,1825.0,285000.0
for_sale,4.0,2.0,0.18,New Castle,Delaware,19720.0,2259.0,299000.0
for_sale,4.0,2.0,0.17,New Castle,Delaware,19720.0,2361.0,285000.0
for_sale,3.0,1.0,0.03,Wilmington,Delaware,19805.0,1000.0,50000.0
for_sale,3.0,2.0,0.04,Wilmington,Delaware,19802.0,1400.0,169000.0
for_sale,2.0,1.0,0.01,Wilmington,Delaware,19805.0,700.0,100000.0
for_sale,2.0,1.0,0.04,Wilmington,Delaware,19804.0,875.0,215000.0
for_sale,3.0,1.0,0.07,New Castle,Delaware,19720.0,1025.0,179900.0
for_sale,3.0,1.0,0.19,New Castle,Delaware,19720.0,1025.0,195000.0
for_sale,3.0,1.0,0.18,New Castle,Delaware,19720.0,1100.0,229900.0
for_sale,5.0,2.0,0.03,Wilmington,Delaware,19805.0,1825.0,119500.0
for_sale,2.0,1.0,0.18,Wilmington,Delaware,19808.0,552.0,39999.0
for_sale,3.0,2.0,0.03,Wilmington,Delaware,19805.0,1580.0,160000.0
for_sale,3.0,2.0,0.07,Wilmington,Delaware,19809.0,1225.0,115000.0
for_sale,3.0,2.4875072723686458,0.17,Wilmington,Delaware,19805.0,3041.0,175000.0
for_sale,3.0,3.0,0.05,New Castle,Delaware,19720.0,1925.0,275000.0
for_sale,2.0,3.0,0.05,Wilmington,Delaware,19801.0,1575.0,279900.0
for_sale,3.0,3.0,0.04,Wilmington,Delaware,19801.0,1550.0,239900.0
for_sale,3.0,1.0,0.05,Wilmington,Delaware,19802.0,1200.0,39997.0
for_sale,3.0,2.0,0.17,Wilmington,Delaware,19805.0,1525.0,265000.0
for_sale,4.0,2.0,0.19,New Castle,Delaware,19720.0,2334.0,285000.0
for_sale,3.0,2.0,0.06,Wilmington,Delaware,19805.0,1150.0,200000.0
for_sale,3.0,2.0,0.03,Wilmington,Delaware,19805.0,1275.0,164900.0
for_sale,3.0,2.0,0.2,New Castle,Delaware,19720.0,2069.0,249900.0
for_sale,4.0,3.0,0.23,New Castle,Delaware,19720.0,2349.0,325000.0
for_sale,2.0,1.0,0.14,Wilmington,Delaware,19804.0,1225.0,249900.0
for_sale,3.0,1.0,0.13,Wilmington,Delaware,19804.0,1200.0,245000.0
for_sale,4.0,3.0,0.11,Wilmington,Delaware,19809.0,2000.0,296600.0
for_sale,4.0,1.0,0.05,Wilmington,Delaware,19805.0,1650.0,150000.0
for_sale,3.0,1.0,0.03,Wilmington,Delaware,19805.0,1300.0,115000.0
for_sale,3.0,1.0,0.17,New Castle,Delaware,19720.0,1100.0,229000.0
for_sale,3.0,3.0,0.09,New Castle,Delaware,19720.0,1675.0,269900.0
for_sale,3.0,2.0,0.45,New Castle,Delaware,19720.0,2363.0,274900.0
for_sale,2.0,2.0,0.04,Wilmington,Delaware,19801.0,1250.0,189950.0
for_sale,4.0,4.0,0.18,Bear,Delaware,19701.0,2050.0,325000.0
for_sale,3.0,2.0,0.22,Wilmington,Delaware,19808.0,3559.0,399900.0
for_sale,3.0,2.0,0.1,Wilmington,Delaware,19804.0,2372.0,309900.0
for_sale,2.0,3.0,0.04,Wilmington,Delaware,19801.0,1275.0,199999.0
for_sale,3.0,2.0,0.1,Wilmington,Delaware,19805.0,1750.0,275000.0
for_sale,3.0,2.0,0.03,Wilmington,Delaware,19801.0,1500.0,259900.0
for_sale,3.0,2.0,0.35,New Castle,Delaware,19720.0,1925.0,300000.0
for_sale,2.0,1.0,0.09,Wilmington,Delaware,19804.0,925.0,139900.0
for_sale,3.0,3.0,0.15,Wilmington,Delaware,19804.0,1250.0,275000.0
for_sale,3.0,1.0,0.15,Wilmington,Delaware,19805.0,1272.0,230000.0
for_sale,3.0,1.0,0.21,New Castle,Delaware,19720.0,1250.0,299900.0
for_sale,7.0,2.0,0.05,Wilmington,Delaware,19801.0,2350.0,200000.0
for_sale,3.0,2.0,0.03,Wilmington,Delaware,19805.0,1775.0,189000.0
for_sale,4.0,2.0,0.1,Wilmington,Delaware,19804.0,1450.0,180000.0
for_sale,3.0,2.0,0.11,New Castle,Delaware,19720.0,880.0,99900.0
for_sale,3.0,2.0,0.04,Wilmington,Delaware,19802.0,1100.0,50000.0
for_sale,3.0,3.0,0.14,Wilmington,Delaware,19805.0,1500.0,279900.0
for_sale,3.0,3.0,0.1,Wilmington,Delaware,19805.0,2100.0,339000.0
for_sale,3.0,1.0,0.15,Wilmington,Delaware,19801.0,2178.735693653475,125000.0
for_sale,3.0,1.0,0.05,Wilmington,Delaware,19809.0,1200.0,90000.0
for_sale,3.0,2.0,0.05,Wilmington,Delaware,19802.0,1200.0,189900.0
for_sale,4.0,3.0,0.04,Wilmington,Delaware,19805.0,2800.0,265000.0
for_sale,3.0,2.0,0.04,Wilmington,Delaware,19801.0,1225.0,130000.0
for_sale,3.0,2.0,0.17,New Castle,Delaware,19720.0,2725.0,310000.0
for_sale,4.0,3.0,0.15,New Castle,Delaware,19720.0,2175.0,425000.0
for_sale,3.0,2.0,0.03,Wilmington,Delaware,19805.0,1350.0,125000.0
for_sale,4.0,2.0,0.27,New Castle,Delaware,19720.0,1825.0,345000.0
for_sale,3.0,1.0,0.04,Wilmington,Delaware,19805.0,1075.0,179900.0
for_sale,3.0,3.0,0.17,New Castle,Delaware,19720.0,1925.0,325000.0
for_sale,4.0,3.0,0.05,Wilmington,Delaware,19806.0,2175.0,330000.0
for_sale,3.0,3.0,32.156833929788604,Newark,Delaware,19702.0,1375.0,180000.0
for_sale,3.0,2.0,0.17,Wilmington,Delaware,19808.0,1603.0,265000.0
for_sale,3.0,1.0,0.17,New Castle,Delaware,19720.0,950.0,219900.0
for_sale,3.0,3.0,0.15,Wilmington,Delaware,19804.0,1700.0,365000.0
for_sale,3.0,3.0,0.15,Wilmington,Delaware,19804.0,1700.0,365000.0
for_sale,3.0,3.0,0.04,New Castle,Delaware,19720.0,1475.0,425000.0
for_sale,3.0,1.0,0.16,Wilmington,Delaware,19804.0,1125.0,275000.0
for_sale,3.0,1.0,0.14,New Castle,Delaware,19720.0,1025.0,225000.0
for_sale,3.0,2.0,0.09,Wilmington,Delaware,19805.0,1225.0,290000.0
for_sale,2.0,2.0,32.156833929788604,Wilmington,Delaware,19801.0,2178.735693653475,96000.0
for_sale,2.0,1.0,0.4,Wilmington,Delaware,19805.0,1429.0,125000.0
for_sale,3.0,3.0,0.23,New Castle,Delaware,19720.0,3089.0,299000.0
for_sale,2.0,1.0,0.09,New Castle,Delaware,19720.0,1325.0,197000.0
for_sale,4.0,2.0,0.13,Wilmington,Delaware,19805.0,1375.0,249000.0
for_sale,4.0,2.0,0.19,New Castle,Delaware,19720.0,1375.0,275000.0
for_sale,4.0,3.0,0.23,New Castle,Delaware,19720.0,2500.0,425000.0
for_sale,4.0,3.0,0.19,New Castle,Delaware,19720.0,1750.0,350000.0
for_sale,3.0,3.0,0.18,Wilmington,Delaware,19809.0,2302.0,335000.0
for_sale,4.0,1.0,0.04,Wilmington,Delaware,19801.0,2175.0,165000.0
for_sale,3.0,2.0,0.15,New Castle,Delaware,19720.0,1175.0,189000.0
for_sale,2.0,2.0,0.04,New Castle,Delaware,19720.0,1000.0,225000.0
for_sale,3.0,2.0,0.03,Wilmington,Delaware,19805.0,1225.0,140000.0
for_sale,3.0,3.0,0.25,New Castle,Delaware,19720.0,2178.735693653475,300000.0
for_sale,3.0,1.0,0.02,Wilmington,Delaware,19805.0,925.0,84900.0
for_sale,3.0,2.0,0.09,Wilmington,Delaware,19805.0,1738.0,195000.0
for_sale,3.0,1.0,0.04,Wilmington,Delaware,19805.0,900.0,84900.0
for_sale,3.0,1.0,0.15,New Castle,Delaware,19720.0,1350.0,220000.0
for_sale,3.0,1.0,0.02,Wilmington,Delaware,19805.0,1125.0,95000.0
for_sale,3.0,1.0,0.04,Wilmington,Delaware,19805.0,1125.0,99900.0
for_sale,3.0,1.0,0.03,Wilmington,Delaware,19805.0,1200.0,225000.0
for_sale,3.0,1.0,0.04,Wilmington,Delaware,19802.0,1150.0,120000.0
for_sale,4.0,2.0,0.29,Wilmington,Delaware,19804.0,3560.0,269900.0
for_sale,4.0,2.0,0.26,New Castle,Delaware,19720.0,2000.0,349900.0
for_sale,4.0,3.0,0.15,Bear,Delaware,19701.0,2860.0,330000.0
for_sale,3.0,2.0,0.18,New Castle,Delaware,19720.0,1400.0,239900.0
for_sale,3.0,1.0,0.02,Wilmington,Delaware,19802.0,1000.0,169000.0
for_sale,2.0,1.0,32.156833929788604,Wilmington,Delaware,19802.0,2178.735693653475,145000.0
for_sale,3.0,3.0,0.23,New Castle,Delaware,19720.0,1750.0,335000.0
for_sale,3.0,1.0,0.22,New Castle,Delaware,19720.0,1000.0,250000.0
for_sale,2.0,2.0,32.156833929788604,Wilmington,Delaware,19804.0,2178.735693653475,280000.0
for_sale,3.0,2.4875072723686458,0.09,Wilmington,Delaware,19805.0,2178.735693653475,14900.0
for_sale,5.0,4.0,0.08,Wilmington,Delaware,19806.0,3550.0,369900.0
for_sale,3.0,1.0,0.04,Wilmington,Delaware,19809.0,1200.0,127000.0
for_sale,3.0,2.4875072723686458,0.03,Wilmington,Delaware,19801.0,675.0,245000.0
for_sale,5.0,2.0,0.14,New Castle,Delaware,19720.0,1625.0,214900.0
for_sale,3.0,2.0,0.08,Wilmington,Delaware,19804.0,1250.0,239900.0
for_sale,3.0,2.0,0.16,New Castle,Delaware,19720.0,1641.0,300000.0
for_sale,3.0,1.0,0.03,New Castle,Delaware,19720.0,1025.0,134000.0
for_sale,3.0,1.0,0.14,Wilmington,Delaware,19801.0,875.0,204900.0
for_sale,4.0,3.0,0.5,New Castle,Delaware,19720.0,2400.0,339900.0
for_sale,4.0,2.0,0.03,Wilmington,Delaware,19805.0,1400.0,90000.0
for_sale,3.0,1.0,0.05,Wilmington,Delaware,19802.0,1200.0,120000.0
for_sale,3.0,1.0,0.03,Wilmington,Delaware,19805.0,1425.0,190000.0
for_sale,2.0,1.0,0.12,New Castle,Delaware,19720.0,1125.0,50000.0
for_sale,3.0,2.0,0.04,Wilmington,Delaware,19802.0,1200.0,45000.0
for_sale,3.0,3.0,0.06,Wilmington,Delaware,19805.0,1575.0,269900.0
for_sale,3.0,1.0,0.03,Wilmington,Delaware,19805.0,2178.735693653475,60000.0
for_sale,4.0,3.0,0.23,Wilmington,Delaware,19805.0,1925.0,309000.0
for_sale,3.0,2.0,0.49,New Castle,Delaware,19720.0,1950.0,425000.0
for_sale,6.0,1.0,0.04,Wilmington,Delaware,19805.0,2100.0,40000.0
for_sale,3.0,2.0,0.02,Wilmington,Delaware,19805.0,2178.735693653475,184900.0
for_sale,4.0,3.0,0.21,New Castle,Delaware,19720.0,1825.0,365000.0
for_sale,3.0,3.0,0.13,New Castle,Delaware,19720.0,1350.0,275000.0
for_sale,2.0,2.0,0.02,Wilmington,Delaware,19801.0,975.0,149000.0
for_sale,3.0,1.0,0.16,Wilmington,Delaware,19804.0,1075.0,210000.0
for_sale,3.0,2.0,0.04,Wilmington,Delaware,19805.0,1500.0,170000.0
for_sale,3.0,1.0,0.02,Wilmington,Delaware,19805.0,1225.0,184000.0
for_sale,4.0,2.0,0.18,New Castle,Delaware,19720.0,1750.0,325000.0
for_sale,5.0,1.0,0.03,Wilmington,Delaware,19805.0,1575.0,70000.0
for_sale,3.0,2.4875072723686458,2.5,Wilmington,Delaware,19805.0,2178.735693653475,585000.0
for_sale,3.0,2.4875072723686458,0.09,Wilmington,Delaware,19805.0,2178.735693653475,89900.0
for_sale,3.0,1.0,0.04,Wilmington,Delaware,19802.0,1125.0,40000.0
for_sale,3.0,2.0,0.16,New Castle,Delaware,19720.0,2589.0,224900.0
for_sale,4.0,2.4875072723686458,0.15,Wilmington,Delaware,19804.0,1350.0,210000.0
for_sale,3.0,2.0,0.02,Wilmington,Delaware,19801.0,1625.0,238750.0
for_sale,4.0,3.0,0.2,New Castle,Delaware,19720.0,1875.0,310000.0
for_sale,4.0,2.4875072723686458,0.16,Wilmington,Delaware,19804.0,1400.0,210000.0
for_sale,4.0,3.0,0.05,Wilmington,Delaware,19801.0,2175.0,300000.0
for_sale,4.0,3.0,0.09,Wilmington,Delaware,19805.0,2106.0,314900.0
for_sale,4.0,2.0,0.05,Wilmington,Delaware,19805.0,1600.0,175000.0
for_sale,2.0,2.0,0.23,New Castle,Delaware,19720.0,1964.0,284900.0
for_sale,3.0,1.0,0.02,Wilmington,Delaware,19802.0,1025.0,48000.0
for_sale,2.0,2.0,32.156833929788604,New Castle,Delaware,19720.0,2178.735693653475,150000.0
for_sale,3.0,1.0,0.03,Wilmington,Delaware,19801.0,2178.735693653475,59900.0
for_sale,3.0,2.0,0.18,Wilmington,Delaware,19809.0,1475.0,340000.0
for_sale,3.0,1.0,0.04,Wilmington,Delaware,19805.0,1075.0,185000.0
for_sale,4.0,2.0,0.02,Wilmington,Delaware,19805.0,1350.0,180000.0
for_sale,3.0,1.0,0.03,Wilmington,Delaware,19805.0,1275.0,63600.0
for_sale,2.0,3.0,32.156833929788604,New Castle,Delaware,19720.0,2178.735693653475,125000.0
for_sale,4.0,2.0,0.23,Wilmington,Delaware,19808.0,2490.0,335000.0
for_sale,3.0,2.0,0.15,Wilmington,Delaware,19804.0,1661.0,275000.0
for_sale,3.0,2.0,0.04,Wilmington,Delaware,19805.0,1475.0,214900.0
for_sale,4.0,2.0,0.17,New Castle,Delaware,19720.0,1850.0,309900.0
for_sale,2.0,1.0,0.02,Wilmington,Delaware,19805.0,775.0,87500.0
for_sale,2.0,1.0,0.02,Wilmington,Delaware,19805.0,875.0,87500.0
for_sale,2.0,2.0,0.02,Wilmington,Delaware,19805.0,825.0,87500.0
for_sale,2.0,1.0,0.02,Wilmington,Delaware,19805.0,925.0,87500.0
for_sale,2.0,1.0,0.02,Wilmington,Delaware,19805.0,725.0,87500.0
for_sale,3.0,1.0,0.1,New Castle,Delaware,19720.0,1025.0,191000.0
for_sale,3.0,1.0,0.04,Wilmington,Delaware,19805.0,825.0,210000.0
for_sale,5.0,3.0,0.54,Wilmington,Delaware,19810.0,2375.0,395000.0
for_sale,3.0,1.0,0.19,Claymont,Delaware,19703.0,1175.0,260000.0
for_sale,2.0,1.0,0.13,Wilmington,Delaware,19804.0,1072.0,200000.0
for_sale,5.0,3.0,0.54,Wilmington,Delaware,19810.0,2375.0,395000.0
for_sale,3.0,1.0,0.2,Newark,Delaware,19713.0,1930.0,290000.0
for_sale,6.0,3.0,0.09,Wilmington,Delaware,19805.0,1800.0,260000.0
for_sale,1.0,1.0,32.156833929788604,Wilmington,Delaware,19801.0,825.0,180000.0
for_sale,3.0,2.0,0.86,Newark,Delaware,19711.0,3746.0,499000.0
for_sale,1.0,2.0,32.156833929788604,Wilmington,Delaware,19806.0,440.0,129000.0
for_sale,2.0,2.0,32.156833929788604,Wilmington,Delaware,19808.0,1150.0,95000.0
for_sale,3.0,3.0,1.04,Bear,Delaware,19701.0,6971.0,515000.0
for_sale,3.0,2.0,0.06,Wilmington,Delaware,19802.0,1550.0,165000.0
for_sale,4.0,4.0,0.78,Middletown,Delaware,19709.0,2300.0,540000.0
for_sale,6.0,7.0,3.01,Wilmington,Delaware,19807.0,7275.0,1799000.0
for_sale,3.0,3.0,0.17,Newark,Delaware,19702.0,2178.735693653475,205000.0
for_sale,3.0,2.0,32.156833929788604,Claymont,Delaware,19703.0,2500.0,319900.0
for_sale,2.0,2.0,32.156833929788604,Claymont,Delaware,19703.0,1350.0,244900.0
for_sale,3.0,1.0,0.16,Newark,Delaware,19713.0,1125.0,75000.0
for_sale,5.0,2.4875072723686458,0.05,Wilmington,Delaware,19805.0,2175.0,195000.0
for_sale,2.0,2.0,32.156833929788604,Claymont,Delaware,19703.0,1350.0,244900.0
for_sale,3.0,3.0,32.156833929788604,Wilmington,Delaware,19803.0,2880.0,862323.0
for_sale,5.0,4.0,0.73,Greenville,Delaware,19807.0,2178.735693653475,999900.0
for_sale,4.0,3.0,0.36,Wilmington,Delaware,19807.0,3000.0,1584500.0
for_sale,3.0,1.0,0.03,Wilmington,Delaware,19802.0,1525.0,89900.0
