status,bed,bath,acre_lot,city,state,zip_code,house_size,price
for_sale,3.0,2.4875072723686458,0.75,Christiansted,Virgin Islands,820.0,2178.735693653475,165000.0
for_sale,3.0,2.4875072723686458,0.62,Christiansted,Virgin Islands,820.0,2178.735693653475,210000.0
for_sale,3.0,2.4875072723686458,20.0,Christiansted,Virgin Islands,820.0,2178.735693653475,2269300.0
for_sale,3.0,2.4875072723686458,22.68,Christiansted,Virgin Islands,820.0,2178.735693653475,2290000.0
for_sale,3.0,2.4875072723686458,8.0,Christiansted,Virgin Islands,820.0,2178.735693653475,2000000.0
for_sale,3.0,2.4875072723686458,2377.0,Frederiksted,Virgin Islands,840.0,2178.735693653475,17500000.0
for_sale,4.0,6.0,0.73,Christiansted,Virgin Islands,820.0,12872.0,2999500.0
for_sale,3.0,2.4875072723686458,0.3,Frederiksted,Virgin Islands,840.0,2178.735693653475,55000.0
for_sale,5.0,5.0,0.68,Christiansted,Virgin Islands,820.0,2178.735693653475,1295000.0
for_sale,3.0,2.4875072723686458,0.24,Frederiksted,Virgin Islands,840.0,2178.735693653475,35000.0
for_sale,3.0,2.4875072723686458,0.31,Christiansted,Virgin Islands,820.0,2178.735693653475,39000.0
for_sale,5.0,6.0,0.65,Frederiksted,Virgin Islands,840.0,6000.0,1900000.0
for_sale,3.0,2.4875072723686458,1.06,Christiansted,Virgin Islands,820.0,2178.735693653475,55000.0
for_sale,3.0,2.4875072723686458,0.53,Christiansted,Virgin Islands,820.0,2178.735693653475,37000.0
for_sale,3.0,2.4875072723686458,0.54,Christiansted,Virgin Islands,820.0,2178.735693653475,37000.0
for_sale,3.0,2.4875072723686458,0.37,Kingshill,Virgin Islands,850.0,2178.735693653475,45000.0
for_sale,3.0,2.4875072723686458,0.66,Christiansted,Virgin Islands,820.0,2178.735693653475,55000.0
for_sale,3.0,2.4875072723686458,0.75,Frederiksted,Virgin Islands,840.0,2178.735693653475,69999.0
for_sale,3.0,2.4875072723686458,0.79,Christiansted,Virgin Islands,820.0,2178.735693653475,59000.0
for_sale,3.0,2.4875072723686458,0.69,Christiansted,Virgin Islands,820.0,2178.735693653475,65000.0
for_sale,3.0,2.4875072723686458,1.32,Christiansted,Virgin Islands,820.0,2178.735693653475,69300.0
for_sale,3.0,2.4875072723686458,0.84,Christiansted,Virgin Islands,820.0,2178.735693653475,69000.0
for_sale,3.0,2.4875072723686458,1.99,Christiansted,Virgin Islands,820.0,2178.735693653475,150000.0
for_sale,3.0,2.4875072723686458,1.06,Christiansted,Virgin Islands,820.0,2178.735693653475,85000.0
for_sale,3.0,2.4875072723686458,0.29,Christiansted,Virgin Islands,820.0,2178.735693653475,50000.0
for_sale,3.0,2.4875072723686458,0.52,Christiansted,Virgin Islands,820.0,2178.735693653475,59000.0
for_sale,3.0,2.4875072723686458,0.71,Christiansted,Virgin Islands,820.0,2178.735693653475,60300.0
for_sale,3.0,2.4875072723686458,0.7,Christiansted,Virgin Islands,820.0,2178.735693653475,60300.0
for_sale,3.0,2.4875072723686458,2.44,Christiansted,Virgin Islands,820.0,2178.735693653475,140000.0
for_sale,3.0,2.4875072723686458,0.9,Christiansted,Virgin Islands,820.0,2178.735693653475,77000.0
for_sale,3.0,2.4875072723686458,0.55,Christiansted,Virgin Islands,820.0,2178.735693653475,62000.0
for_sale,3.0,2.4875072723686458,1.72,Christiansted,Virgin Islands,820.0,2178.735693653475,165000.0
for_sale,3.0,2.4875072723686458,1.45,Christiansted,Virgin Islands,820.0,2178.735693653475,119000.0
for_sale,3.0,2.4875072723686458,1.26,Christiansted,Virgin Islands,820.0,2178.735693653475,189000.0
for_sale,3.0,2.4875072723686458,44.52,Christiansted,Virgin Islands,820.0,2178.735693653475,700000.0
for_sale,3.0,2.4875072723686458,39.64,Christiansted,Virgin Islands,820.0,2178.735693653475,1100000.0
for_sale,3.0,2.4875072723686458,1.51,Christiansted,Virgin Islands,820.0,2178.735693653475,125000.0
for_sale,3.0,2.4875072723686458,1.01,Christiansted,Virgin Islands,820.0,2178.735693653475,169000.0
for_sale,3.0,2.4875072723686458,0.33,Christiansted,Virgin Islands,820.0,2178.735693653475,199000.0
for_sale,3.0,2.4875072723686458,1.43,Christiansted,Virgin Islands,820.0,2178.735693653475,149000.0
for_sale,3.0,2.4875072723686458,0.86,Christiansted,Virgin Islands,820.0,2178.735693653475,270000.0
for_sale,3.0,2.4875072723686458,1.18,Christiansted,Virgin Islands,820.0,2178.735693653475,249000.0
for_sale,3.0,2.4875072723686458,0.52,Christiansted,Virgin Islands,820.0,2178.735693653475,99000.0
for_sale,3.0,2.4875072723686458,0.82,Frederiksted,Virgin Islands,840.0,2178.735693653475,275000.0
for_sale,3.0,2.4875072723686458,0.72,Christiansted,Virgin Islands,820.0,2178.735693653475,125000.0
for_sale,3.0,2.4875072723686458,0.75,Christiansted,Virgin Islands,820.0,2178.735693653475,299000.0
for_sale,3.0,2.4875072723686458,0.63,Christiansted,Virgin Islands,820.0,2178.735693653475,349000.0
for_sale,3.0,2.4875072723686458,1.23,Christiansted,Virgin Islands,820.0,2178.735693653475,599000.0
for_sale,3.0,1.0,0.12,Kingshill,Virgin Islands,850.0,1200.0,167000.0
for_sale,2.0,2.0,32.156833929788604,Christiansted,Virgin Islands,820.0,800.0,199000.0
for_sale,4.0,2.0,0.49,Christiansted,Virgin Islands,820.0,2178.735693653475,99000.0
for_sale,4.0,2.0,0.36,Christiansted,Virgin Islands,820.0,2178.735693653475,400000.0
for_sale,6.0,6.0,0.5,Christiansted,Virgin Islands,820.0,2178.735693653475,899999.0
for_sale,3.0,2.0,0.23,Frederiksted,Virgin Islands,840.0,2178.735693653475,339000.0
for_sale,3.0,2.4875072723686458,0.31,Frederiksted,Virgin Islands,840.0,2178.735693653475,47000.0
for_sale,6.0,5.0,1.28,Christiansted,Virgin Islands,820.0,2178.735693653475,1950000.0
for_sale,3.0,2.4875072723686458,0.29,Frederiksted,Virgin Islands,840.0,2178.735693653475,45000.0
for_sale,3.0,2.4875072723686458,0.55,Christiansted,Virgin Islands,820.0,2178.735693653475,325000.0
for_sale,3.0,2.4875072723686458,0.53,Christiansted,Virgin Islands,820.0,2178.735693653475,29900.0
for_sale,3.0,2.4875072723686458,0.53,Christiansted,Virgin Islands,820.0,2178.735693653475,52500.0
for_sale,3.0,2.4875072723686458,0.79,Christiansted,Virgin Islands,820.0,2178.735693653475,49000.0
for_sale,3.0,3.0,0.87,Christiansted,Virgin Islands,820.0,7550.0,949000.0
for_sale,3.0,2.4875072723686458,0.63,Christiansted,Virgin Islands,820.0,2178.735693653475,55000.0
for_sale,3.0,2.4875072723686458,0.38,Christiansted,Virgin Islands,820.0,2178.735693653475,45000.0
for_sale,3.0,2.4875072723686458,1.49,Christiansted,Virgin Islands,820.0,2178.735693653475,65000.0
for_sale,3.0,2.4875072723686458,0.29,Christiansted,Virgin Islands,820.0,2178.735693653475,49500.0
for_sale,3.0,2.4875072723686458,1.27,Christiansted,Virgin Islands,820.0,2178.735693653475,89000.0
for_sale,3.0,2.4875072723686458,0.7,Christiansted,Virgin Islands,820.0,2178.735693653475,70000.0
for_sale,3.0,2.4875072723686458,0.82,Christiansted,Virgin Islands,820.0,2178.735693653475,75000.0
for_sale,3.0,2.4875072723686458,13.36,Christiansted,Virgin Islands,820.0,2178.735693653475,375000.0
for_sale,3.0,2.4875072723686458,2.33,Christiansted,Virgin Islands,820.0,2178.735693653475,110000.0
for_sale,3.0,2.4875072723686458,0.68,Christiansted,Virgin Islands,820.0,2178.735693653475,74800.0
for_sale,3.0,2.4875072723686458,2.0,Christiansted,Virgin Islands,820.0,2178.735693653475,130000.0
for_sale,3.0,2.4875072723686458,0.97,Christiansted,Virgin Islands,820.0,2178.735693653475,190000.0
for_sale,3.0,2.4875072723686458,1.51,Christiansted,Virgin Islands,820.0,2178.735693653475,150000.0
for_sale,3.0,2.4875072723686458,1.81,Christiansted,Virgin Islands,820.0,2178.735693653475,195000.0
for_sale,3.0,2.4875072723686458,13.94,Christiansted,Virgin Islands,820.0,2178.735693653475,875000.0
for_sale,3.0,2.4875072723686458,0.06,Christiansted,Virgin Islands,820.0,2178.735693653475,135000.0
for_sale,3.0,2.4875072723686458,11.73,Christiansted,Virgin Islands,820.0,2178.735693653475,800000.0
for_sale,3.0,2.4875072723686458,1.3,Christiansted,Virgin Islands,820.0,2178.735693653475,175000.0
for_sale,3.0,2.4875072723686458,1.26,Christiansted,Virgin Islands,820.0,2178.735693653475,349000.0
for_sale,3.0,2.4875072723686458,0.49,Kingshill,Virgin Islands,850.0,2178.735693653475,135000.0
for_sale,3.0,2.4875072723686458,0.83,Christiansted,Virgin Islands,820.0,2178.735693653475,130000.0
for_sale,3.0,2.4875072723686458,6.88,Frederiksted,Virgin Islands,840.0,2178.735693653475,1795000.0
for_sale,3.0,2.4875072723686458,9.95,Christiansted,Virgin Islands,820.0,2178.735693653475,1700000.0
for_sale,3.0,2.4875072723686458,149.7,Christiansted,Virgin Islands,820.0,2178.735693653475,2500000.0
for_sale,3.0,2.4875072723686458,618.36,Christiansted,Virgin Islands,820.0,2178.735693653475,24500000.0
for_sale,2.0,1.0,0.55,Christiansted,Virgin Islands,820.0,1247.0,325000.0
for_sale,3.0,3.0,32.156833929788604,Christiansted,Virgin Islands,820.0,1542.0,234000.0
for_sale,3.0,3.0,1.01,Christiansted,Virgin Islands,820.0,2700.0,699999.0
for_sale,3.0,2.4875072723686458,1.15,Frederiksted,Virgin Islands,840.0,2178.735693653475,25000.0
for_sale,4.0,5.0,1.05,Christiansted,Virgin Islands,820.0,2178.735693653475,795000.0
for_sale,3.0,2.4875072723686458,1.08,Frederiksted,Virgin Islands,840.0,2178.735693653475,25000.0
for_sale,3.0,2.4875072723686458,0.78,Christiansted,Virgin Islands,820.0,2178.735693653475,29000.0
for_sale,3.0,2.4875072723686458,2.05,Frederiksted,Virgin Islands,840.0,2178.735693653475,78000.0
for_sale,2.0,2.0,32.156833929788604,Christiansted,Virgin Islands,820.0,1200.0,189000.0
for_sale,1.0,2.0,1.65,Christiansted,Virgin Islands,820.0,2178.735693653475,1900000.0
for_sale,5.0,5.0,0.79,Christiansted,Virgin Islands,820.0,4000.0,1100000.0
for_sale,5.0,3.0,0.43,Frederiksted,Virgin Islands,840.0,2178.735693653475,475000.0
for_sale,5.0,4.0,1.01,Christiansted,Virgin Islands,820.0,2178.735693653475,595000.0
for_sale,3.0,2.4875072723686458,0.23,Christiansted,Virgin Islands,820.0,2178.735693653475,39000.0
for_sale,3.0,2.4875072723686458,1.15,Christiansted,Virgin Islands,820.0,2178.735693653475,80000.0
for_sale,3.0,2.4875072723686458,1.07,Christiansted,Virgin Islands,820.0,2178.735693653475,95000.0
