status,bed,bath,acre_lot,city,state,zip_code,house_size,prev_sold_date,price
for_sale,3.0,2.4875072723686458,167.48,Winhall,Vermont,5340.0,2178.735693653475,,1850000.0
for_sale,6.0,3.0,0.81,Pownal,Vermont,5261.0,2584.0,,299900.0
for_sale,2.0,1.0,0.98,Pownal,Vermont,5261.0,1248.0,,259900.0
for_sale,3.0,2.4875072723686458,30.5,Pownal,Vermont,5201.0,2178.735693653475,,175000.0
for_sale,9.0,6.0,3.01,Pownal,Vermont,5261.0,3580.0,,385000.0
for_sale,4.0,4.0,5.81,Pownal,Vermont,5261.0,7102.0,,649000.0
for_sale,2.0,1.0,5.0,Pownal,Vermont,5261.0,1320.0,2008-06-26,195000.0
for_sale,3.0,1.0,1.67,Pownal,Vermont,5261.0,1368.0,,259000.0
for_sale,4.0,2.0,2.23,Pownal,Vermont,5261.0,1964.0,,319900.0
for_sale,4.0,1.0,1.74,Bennington,Vermont,5257.0,1444.0,,249900.0
for_sale,3.0,2.4875072723686458,1.1,Readsboro,Vermont,5350.0,2178.735693653475,,10000.0
for_sale,3.0,2.4875072723686458,6.5,Pownal,Vermont,5261.0,2178.735693653475,,49900.0
for_sale,3.0,2.4875072723686458,48.8,Readsboro,Vermont,5350.0,2178.735693653475,,109900.0
for_sale,3.0,1.0,8.4,Pownal,Vermont,5261.0,2010.0,,180000.0
for_sale,3.0,2.4875072723686458,5.2,Woodford,Vermont,5201.0,2178.735693653475,,45000.0
for_sale,3.0,2.4875072723686458,22.3,Searsburg,Vermont,5363.0,2178.735693653475,,117000.0
for_sale,3.0,2.4875072723686458,0.29,Bennington,Vermont,5201.0,2178.735693653475,,59000.0
for_sale,3.0,2.4875072723686458,12.5,Pownal,Vermont,5261.0,2178.735693653475,,150000.0
for_sale,3.0,2.4875072723686458,3.3,Stamford,Vermont,5352.0,2178.735693653475,,22000.0
for_sale,3.0,2.4875072723686458,6.63,Stamford,Vermont,5352.0,2178.735693653475,,69900.0
for_sale,3.0,2.4875072723686458,50.0,Readsboro,Vermont,5350.0,2178.735693653475,,170000.0
for_sale,3.0,2.4875072723686458,3.1,Stamford,Vermont,5352.0,2178.735693653475,,24900.0
for_sale,4.0,3.0,1.0,Wilmington,Vermont,5363.0,2461.0,,789000.0
for_sale,3.0,2.4875072723686458,110.6,Pownal,Vermont,5261.0,2178.735693653475,,700000.0
for_sale,3.0,2.4875072723686458,1.0,Stamford,Vermont,5352.0,2178.735693653475,,10500.0
for_sale,3.0,2.4875072723686458,1.7,Readsboro,Vermont,5350.0,2178.735693653475,,14900.0
for_sale,9.0,9.0,0.74,Bennington,Vermont,5201.0,4995.0,,529000.0
for_sale,3.0,4.0,0.42,Pownal,Vermont,5261.0,3000.0,,209000.0
for_sale,3.0,2.4875072723686458,0.3,Wilmington,Vermont,5363.0,2178.735693653475,,25000.0
for_sale,3.0,2.4875072723686458,167.48,Winhall,Vermont,5340.0,2178.735693653475,,1850000.0
for_sale,3.0,2.0,0.1,Bennington,Vermont,5201.0,1023.0,2014-06-27,140000.0
for_sale,6.0,3.0,0.81,Pownal,Vermont,5261.0,2584.0,,299900.0
for_sale,3.0,2.0,1.75,Stamford,Vermont,5352.0,2282.0,,259800.0
for_sale,2.0,1.0,0.98,Pownal,Vermont,5261.0,1248.0,,259900.0
for_sale,3.0,2.4875072723686458,7.04,Bennington,Vermont,5201.0,2178.735693653475,,49900.0
for_sale,3.0,2.4875072723686458,2.4,Stamford,Vermont,5352.0,2178.735693653475,,18900.0
for_sale,3.0,2.4875072723686458,1.2,Stamford,Vermont,5350.0,2178.735693653475,,12500.0
for_sale,3.0,2.4875072723686458,1.1,Readsboro,Vermont,5350.0,2178.735693653475,,12500.0
for_sale,3.0,2.4875072723686458,1.0,Readsboro,Vermont,5350.0,2178.735693653475,,12500.0
for_sale,7.0,2.0,0.2,Readsboro,Vermont,5350.0,2912.0,2020-07-02,152500.0
for_sale,3.0,2.4875072723686458,3.5,Bennington,Vermont,5201.0,2178.735693653475,2006-08-15,99000.0
for_sale,3.0,2.0,0.2,Readsboro,Vermont,5350.0,2912.0,,152500.0
for_sale,3.0,2.0,0.34,Bennington,Vermont,5201.0,1716.0,2002-08-29,199500.0
for_sale,3.0,1.0,0.27,Bennington,Vermont,5201.0,1475.0,2001-02-08,135000.0
for_sale,3.0,2.4875072723686458,0.53,Wilmington,Vermont,5363.0,2178.735693653475,,40000.0
for_sale,3.0,2.4875072723686458,30.5,Pownal,Vermont,5201.0,2178.735693653475,,175000.0
for_sale,3.0,2.0,1.5,Wilmington,Vermont,5363.0,1500.0,,359000.0
for_sale,5.0,5.0,48.0,Stamford,Vermont,5352.0,5767.0,2006-04-14,1075000.0
for_sale,2.0,1.0,1.0,Readsboro,Vermont,5350.0,784.0,2019-12-13,149000.0
for_sale,3.0,2.0,2.34,Pownal,Vermont,5261.0,1792.0,,439900.0
for_sale,3.0,2.4875072723686458,1.0,Readsboro,Vermont,5350.0,2178.735693653475,,10000.0
for_sale,3.0,2.4875072723686458,9.03,Bennington,Vermont,5201.0,2178.735693653475,,59000.0
for_sale,3.0,2.4875072723686458,1.0,Readsboro,Vermont,5350.0,2178.735693653475,,10000.0
for_sale,4.0,3.0,0.51,Wilmington,Vermont,5363.0,1850.0,,449000.0
for_sale,9.0,6.0,3.01,Pownal,Vermont,5261.0,3580.0,,385000.0
for_sale,3.0,2.4875072723686458,51.05,Bennington,Vermont,5201.0,2178.735693653475,,249000.0
for_sale,4.0,4.0,5.81,Pownal,Vermont,5261.0,7102.0,,649000.0
for_sale,2.0,1.0,5.0,Pownal,Vermont,5261.0,1320.0,2008-06-26,195000.0
for_sale,2.0,2.0,3.0,Readsboro,Vermont,5350.0,1500.0,,249000.0
for_sale,2.0,1.0,0.12,Bennington,Vermont,5201.0,784.0,2015-08-13,89000.0
for_sale,3.0,1.0,0.15,Bennington,Vermont,5201.0,1144.0,1987-05-23,169000.0
for_sale,2.0,2.0,8.7,Readsboro,Vermont,5350.0,1252.0,2019-06-24,239000.0
for_sale,1.0,1.0,7.04,Readsboro,Vermont,5350.0,640.0,2017-10-24,119000.0
for_sale,3.0,1.0,0.24,Bennington,Vermont,5201.0,1152.0,2020-02-21,189900.0
for_sale,4.0,1.0,0.34,Bennington,Vermont,5201.0,1358.0,,199000.0
for_sale,3.0,2.0,1.07,Searsburg,Vermont,5363.0,1900.0,,239000.0
for_sale,3.0,2.4875072723686458,10.0,Stamford,Vermont,5352.0,2178.735693653475,,49900.0
for_sale,2.0,1.0,0.8,Searsburg,Vermont,5363.0,590.0,,169000.0
for_sale,2.0,1.0,1.05,Woodford,Vermont,5201.0,840.0,,174000.0
for_sale,5.0,2.0,0.22,Bennington,Vermont,5201.0,2169.0,2019-12-17,169000.0
for_sale,4.0,3.0,0.17,Bennington,Vermont,5201.0,1794.0,2020-05-15,269000.0
for_sale,3.0,2.4875072723686458,2.0,Whitingham,Vermont,5361.0,2178.735693653475,,29500.0
for_sale,3.0,2.4875072723686458,5.66,Whitingham,Vermont,5361.0,2178.735693653475,,44900.0
for_sale,3.0,2.4875072723686458,427.0,Halifax,Vermont,5358.0,2178.735693653475,2011-10-19,649500.0
for_sale,3.0,2.4875072723686458,7.1,Whitingham,Vermont,5342.0,2178.735693653475,,57900.0
for_sale,3.0,2.4875072723686458,10.97,Whitingham,Vermont,5361.0,2178.735693653475,,68500.0
for_sale,3.0,2.4875072723686458,6.0,Whitingham,Vermont,5361.0,2178.735693653475,,39900.0
for_sale,3.0,2.4875072723686458,3.8,Wilmington,Vermont,5363.0,2178.735693653475,,50000.0
for_sale,3.0,1.0,3.4,Guilford,Vermont,5301.0,1335.0,,200000.0
for_sale,5.0,4.0,4.0,Whitingham,Vermont,5361.0,3300.0,,475000.0
for_sale,3.0,2.0,3.2,Halifax,Vermont,5358.0,1556.0,,265000.0
for_sale,3.0,2.0,14.7,Halifax,Vermont,5358.0,4006.0,,1200000.0
for_sale,3.0,2.0,0.5,Whitingham,Vermont,5361.0,1816.0,,279000.0
for_sale,4.0,4.0,177.0,Halifax,Vermont,5358.0,7149.0,,3500000.0
for_sale,3.0,2.4875072723686458,24.7,Halifax,Vermont,5358.0,2178.735693653475,,85000.0
for_sale,3.0,2.4875072723686458,10.5,Whitingham,Vermont,5361.0,2178.735693653475,,125000.0
for_sale,2.0,1.0,1.0,Guilford,Vermont,5301.0,1116.0,2008-05-30,249000.0
for_sale,3.0,2.0,10.14,Marlboro,Vermont,5344.0,1712.0,,250000.0
for_sale,5.0,4.0,0.22,Wilmington,Vermont,5363.0,2998.0,2014-05-30,269000.0
for_sale,4.0,2.0,10.19,Wilmington,Vermont,5363.0,2446.0,2012-05-01,735000.0
for_sale,3.0,2.4875072723686458,1.0,Whitingham,Vermont,5361.0,2178.735693653475,,35000.0
for_sale,4.0,4.0,20.88,Whitingham,Vermont,5361.0,4000.0,,825000.0
for_sale,3.0,2.4875072723686458,10.8,Wilmington,Vermont,5363.0,2178.735693653475,,74900.0
for_sale,3.0,2.4875072723686458,10.0,Whitingham,Vermont,5361.0,2178.735693653475,,69900.0
for_sale,4.0,4.0,0.25,Whitingham,Vermont,5342.0,4800.0,,229000.0
for_sale,7.0,4.0,0.27,Wilmington,Vermont,5363.0,2800.0,,269000.0
for_sale,3.0,3.0,0.75,Whitingham,Vermont,5361.0,2600.0,,425000.0
for_sale,3.0,3.0,134.4,Halifax,Vermont,5358.0,2600.0,2012-01-25,1450000.0
for_sale,3.0,2.4875072723686458,10.0,Halifax,Vermont,5358.0,2178.735693653475,2014-08-29,139000.0
for_sale,12.0,5.0,30.0,Whitingham,Vermont,5342.0,7400.0,,789000.0
for_sale,3.0,2.0,0.41,Bennington,Vermont,5201.0,1352.0,2004-09-02,159900.0
for_sale,3.0,2.0,32.156833929788604,Bennington,Vermont,5201.0,1755.0,2004-03-02,249900.0
for_sale,12.0,5.0,30.0,Whitingham,Vermont,5342.0,7400.0,,789000.0
for_sale,4.0,2.0,2.23,Pownal,Vermont,5261.0,1964.0,,319900.0
for_sale,3.0,2.0,0.56,Bennington,Vermont,5201.0,1996.0,2001-03-30,350000.0
for_sale,3.0,2.4875072723686458,7.48,Pownal,Vermont,5261.0,2178.735693653475,,95000.0
for_sale,3.0,2.4875072723686458,17.0,Bennington,Vermont,5201.0,2178.735693653475,,75000.0
for_sale,3.0,2.4875072723686458,2.0,Whitingham,Vermont,5361.0,2178.735693653475,,29500.0
for_sale,3.0,2.4875072723686458,10.0,Whitingham,Vermont,5361.0,2178.735693653475,,155000.0
for_sale,3.0,2.4875072723686458,3.33,Whitingham,Vermont,5361.0,2178.735693653475,,69900.0
for_sale,3.0,2.4875072723686458,2.61,Pownal,Vermont,5261.0,2178.735693653475,,49100.0
for_sale,3.0,1.0,8.4,Pownal,Vermont,5261.0,2010.0,,180000.0
for_sale,3.0,2.4875072723686458,1.1,Readsboro,Vermont,5350.0,2178.735693653475,,10000.0
for_sale,8.0,2.0,0.65,Bennington,Vermont,5201.0,3831.0,2012-01-04,375000.0
for_sale,3.0,2.4875072723686458,5.66,Whitingham,Vermont,5361.0,2178.735693653475,,44900.0
for_sale,3.0,2.4875072723686458,48.8,Readsboro,Vermont,5350.0,2178.735693653475,,109900.0
for_sale,3.0,2.4875072723686458,6.5,Pownal,Vermont,5261.0,2178.735693653475,,49900.0
for_sale,3.0,2.4875072723686458,12.5,Pownal,Vermont,5261.0,2178.735693653475,,150000.0
for_sale,3.0,2.4875072723686458,0.29,Bennington,Vermont,5201.0,2178.735693653475,,59000.0
for_sale,3.0,2.4875072723686458,3.3,Stamford,Vermont,5352.0,2178.735693653475,,22000.0
for_sale,3.0,2.4875072723686458,6.0,Whitingham,Vermont,5361.0,2178.735693653475,,39900.0
for_sale,4.0,5.0,0.08,Bennington,Vermont,5201.0,6650.0,1999-12-29,769900.0
for_sale,3.0,2.4875072723686458,3.1,Stamford,Vermont,5352.0,2178.735693653475,,24900.0
for_sale,3.0,2.0,0.52,Bennington,Vermont,5201.0,3230.0,,299000.0
for_sale,3.0,2.4875072723686458,10.97,Whitingham,Vermont,5361.0,2178.735693653475,,68500.0
for_sale,3.0,2.4875072723686458,50.0,Readsboro,Vermont,5350.0,2178.735693653475,,170000.0
for_sale,3.0,2.4875072723686458,7.1,Whitingham,Vermont,5342.0,2178.735693653475,,57900.0
for_sale,3.0,2.4875072723686458,6.63,Stamford,Vermont,5352.0,2178.735693653475,,69900.0
for_sale,3.0,2.4875072723686458,110.6,Pownal,Vermont,5261.0,2178.735693653475,,700000.0
for_sale,3.0,2.4875072723686458,427.0,Halifax,Vermont,5358.0,2178.735693653475,2011-10-19,649500.0
for_sale,3.0,2.4875072723686458,1.0,Stamford,Vermont,5352.0,2178.735693653475,,10500.0
for_sale,3.0,2.4875072723686458,1.7,Readsboro,Vermont,5350.0,2178.735693653475,,14900.0
for_sale,1.0,2.0,0.12,Bennington,Vermont,5201.0,1680.0,2017-11-30,265000.0
for_sale,3.0,4.0,0.42,Pownal,Vermont,5261.0,3000.0,,209000.0
for_sale,9.0,9.0,0.74,Bennington,Vermont,5201.0,4995.0,,529000.0
for_sale,5.0,4.0,4.0,Whitingham,Vermont,5361.0,3300.0,,475000.0
for_sale,3.0,2.4875072723686458,10.0,Whitingham,Vermont,5361.0,2178.735693653475,,39900.0
for_sale,3.0,2.0,0.1,Bennington,Vermont,5201.0,1023.0,2014-06-27,140000.0
for_sale,3.0,2.0,1.75,Stamford,Vermont,5352.0,2282.0,,259800.0
for_sale,3.0,2.4875072723686458,1.2,Stamford,Vermont,5350.0,2178.735693653475,,12500.0
for_sale,3.0,2.4875072723686458,1.1,Readsboro,Vermont,5350.0,2178.735693653475,,12500.0
for_sale,3.0,2.4875072723686458,1.0,Readsboro,Vermont,5350.0,2178.735693653475,,12500.0
for_sale,3.0,2.0,0.5,Whitingham,Vermont,5361.0,1816.0,,279000.0
for_sale,3.0,2.0,3.2,Halifax,Vermont,5358.0,1556.0,,265000.0
for_sale,3.0,3.0,0.18,Bennington,Vermont,5201.0,1461.0,,239900.0
for_sale,7.0,2.0,0.2,Readsboro,Vermont,5350.0,2912.0,2020-07-02,152500.0
for_sale,3.0,3.0,0.35,Bennington,Vermont,5201.0,2184.0,2020-11-19,390000.0
for_sale,3.0,2.0,14.7,Halifax,Vermont,5358.0,4006.0,,1200000.0
for_sale,3.0,2.0,0.2,Readsboro,Vermont,5350.0,2912.0,,152500.0
for_sale,3.0,2.4875072723686458,167.48,Winhall,Vermont,5340.0,2178.735693653475,,1850000.0
for_sale,3.0,2.4875072723686458,24.7,Halifax,Vermont,5358.0,2178.735693653475,,85000.0
for_sale,6.0,3.0,0.81,Pownal,Vermont,5261.0,2584.0,,299900.0
for_sale,3.0,2.4875072723686458,7.04,Bennington,Vermont,5201.0,2178.735693653475,,49900.0
for_sale,2.0,1.0,0.98,Pownal,Vermont,5261.0,1248.0,,259900.0
for_sale,3.0,2.0,0.34,Bennington,Vermont,5201.0,1716.0,2002-08-29,199500.0
for_sale,3.0,2.4875072723686458,2.4,Stamford,Vermont,5352.0,2178.735693653475,,18900.0
for_sale,3.0,1.0,0.27,Bennington,Vermont,5201.0,1475.0,2001-02-08,135000.0
for_sale,5.0,5.0,48.0,Stamford,Vermont,5352.0,5767.0,2006-04-14,1075000.0
for_sale,4.0,4.0,177.0,Halifax,Vermont,5358.0,7149.0,,3500000.0
for_sale,3.0,2.4875072723686458,30.5,Pownal,Vermont,5201.0,2178.735693653475,,175000.0
for_sale,3.0,2.0,2.34,Pownal,Vermont,5261.0,1792.0,,439900.0
for_sale,2.0,1.0,1.0,Readsboro,Vermont,5350.0,784.0,2019-12-13,149000.0
for_sale,3.0,2.4875072723686458,1.0,Readsboro,Vermont,5350.0,2178.735693653475,,10000.0
for_sale,3.0,2.4875072723686458,1.0,Readsboro,Vermont,5350.0,2178.735693653475,,10000.0
for_sale,9.0,6.0,3.01,Pownal,Vermont,5261.0,3580.0,,385000.0
for_sale,3.0,2.4875072723686458,10.5,Whitingham,Vermont,5361.0,2178.735693653475,,125000.0
for_sale,3.0,2.4875072723686458,51.05,Bennington,Vermont,5201.0,2178.735693653475,,249000.0
for_sale,3.0,2.4875072723686458,9.03,Bennington,Vermont,5201.0,2178.735693653475,,59000.0
for_sale,4.0,4.0,5.81,Pownal,Vermont,5261.0,7102.0,,649000.0
for_sale,3.0,2.4875072723686458,1.0,Whitingham,Vermont,5361.0,2178.735693653475,,35000.0
for_sale,2.0,1.0,5.0,Pownal,Vermont,5261.0,1320.0,2008-06-26,195000.0
for_sale,2.0,2.0,3.0,Readsboro,Vermont,5350.0,1500.0,,249000.0
for_sale,3.0,2.4875072723686458,10.8,Wilmington,Vermont,5363.0,2178.735693653475,,74900.0
for_sale,4.0,4.0,0.25,Whitingham,Vermont,5342.0,4800.0,,229000.0
for_sale,3.0,2.4875072723686458,10.0,Whitingham,Vermont,5361.0,2178.735693653475,,69900.0
for_sale,7.0,6.0,1.56,Bennington,Vermont,5201.0,5187.0,,569000.0
for_sale,3.0,1.0,0.19,Bennington,Vermont,5201.0,1735.0,,125000.0
for_sale,4.0,4.0,20.88,Whitingham,Vermont,5361.0,4000.0,,825000.0
for_sale,2.0,1.0,0.12,Bennington,Vermont,5201.0,784.0,2015-08-13,89000.0
for_sale,3.0,1.0,0.15,Bennington,Vermont,5201.0,1144.0,1987-05-23,169000.0
for_sale,3.0,1.0,0.17,Bennington,Vermont,5201.0,1144.0,2013-11-22,154900.0
for_sale,2.0,2.0,8.7,Readsboro,Vermont,5350.0,1252.0,2019-06-24,239000.0
for_sale,1.0,1.0,7.04,Readsboro,Vermont,5350.0,640.0,2017-10-24,119000.0
for_sale,4.0,2.0,0.05,Bennington,Vermont,5201.0,1440.0,,129500.0
for_sale,3.0,3.0,0.75,Whitingham,Vermont,5361.0,2600.0,,425000.0
for_sale,3.0,1.0,0.24,Bennington,Vermont,5201.0,1152.0,2020-02-21,189900.0
for_sale,4.0,1.0,0.34,Bennington,Vermont,5201.0,1358.0,,199000.0
for_sale,3.0,3.0,134.4,Halifax,Vermont,5358.0,2600.0,2012-01-25,1450000.0
for_sale,2.0,1.0,0.14,Bennington,Vermont,5201.0,944.0,,129000.0
for_sale,3.0,2.4875072723686458,10.0,Stamford,Vermont,5352.0,2178.735693653475,,49900.0
for_sale,3.0,3.0,0.15,Bennington,Vermont,5201.0,1588.0,2018-12-03,195000.0
for_sale,3.0,1.0,0.25,Bennington,Vermont,5201.0,1248.0,,125000.0
for_sale,3.0,2.0,0.31,Bennington,Vermont,5201.0,1328.0,2013-03-28,229900.0
for_sale,5.0,2.0,0.22,Bennington,Vermont,5201.0,2169.0,2019-12-17,169000.0
for_sale,4.0,1.0,0.34,Bennington,Vermont,5201.0,1875.0,,250000.0
